gps_time, lat, lon, alt, temp, wd_corr, ws_corr, pressure, hdop, lgr_time, ch4_d, co2_d, co_d, h2o, avg, comp_time;
2017-06-28 20:32:45.200000,43.659381333333336,-79.39651933333333,117.69,23.86,353.74,11.5,1003.83,0.9,2017-06-28 20:32:52.081000,1.873,449.789,1.45,12056.574,10,2017-06-28 16:32:52.220729;
2017-06-28 20:32:55.200000,43.65899666666667,-79.396306,117.84,23.73,243.1,11.5,1003.95,0.9,2017-06-28 20:33:02.034000,1.875,440.396,1.476,12086.199,10,2017-06-28 16:33:02.217729;
2017-06-28 20:33:05.200000,43.65879600000001,-79.39614633333333,102.91,23.88,207.89,5.7,1004.0,0.9,2017-06-28 20:33:11.988000,1.876,430.067,1.429,12079.574,10,2017-06-28 16:33:12.205629;
2017-06-28 20:33:15.200000,43.65871716666667,-79.39589616666667,99.41,23.98,286.48,6.11,1004.09,0.9,2017-06-28 20:33:21.941000,1.874,433.523,1.361,12123.32,10,2017-06-28 16:33:22.215328;
2017-06-28 20:33:25.150000,43.6587325,-79.39538316666666,103.14,24.09,256.35,7.71,1004.13,0.9,2017-06-28 20:33:31.894500,1.875,437.233,1.414,12168.109,10,2017-06-28 16:33:32.222585;
2017-06-28 20:33:35.200000,43.65885383333334,-79.39482466666666,104.19,24.12,259.7,7.78,1004.16,0.9,2017-06-28 20:33:41.849000,1.878,428.984,1.415,12229.127,10,2017-06-28 16:33:42.209362;
2017-06-28 20:33:44.700000,43.65896981481482,-79.39433037037037,104.278,24.267,252.622,6.8,1004.222,0.933,2017-06-28 20:33:51.803000,1.883,431.771,1.403,12231.851,10,2017-06-28 16:33:51.207203;
2017-06-28 20:33:54.200000,43.65907516666666,-79.39384266666667,103.05,24.37,258.56,6.54,1004.29,0.9,2017-06-28 20:34:01.756500,1.889,444.394,1.833,12309.915,10,2017-06-28 16:34:01.223684;
2017-06-28 20:34:04.250000,43.65914316666667,-79.39360666666667,104.0,24.48,294.68,2.5,1004.31,0.9,2017-06-28 20:34:11.710000,1.92,453.601,1.849,12384.12,10,2017-06-28 16:34:11.215615;
2017-06-28 20:34:14.150000,43.659175999999995,-79.39360333333333,107.66,24.5,272.67,1.67,1004.34,0.9,2017-06-28 20:34:21.662500,1.924,460.691,1.601,12438.275,10,2017-06-28 16:34:21.220844;
2017-06-28 20:34:24.200000,43.659168,-79.3939035,104.18,24.46,96.71,7.79,1004.39,0.9,2017-06-28 20:34:31.615500,1.927,449.469,1.605,12463.101,10,2017-06-28 16:34:31.231534;
2017-06-28 20:34:34.250000,43.659349666666664,-79.39416100000001,106.72,24.4,176.28,5.05,1004.34,0.9,2017-06-28 20:34:41.570000,1.901,427.925,1.598,12490.5,10,2017-06-28 16:34:41.222160;
2017-06-28 20:34:44.250000,43.659668,-79.39430766666666,106.11,24.47,186.0,5.38,1004.21,0.91,2017-06-28 20:34:51.523500,1.887,419.745,1.539,12424.018,10,2017-06-28 16:34:51.227303;
2017-06-28 20:34:54.250000,43.65998416666666,-79.39445400000001,104.25,24.5,196.23,4.05,1004.17,0.91,2017-06-28 20:35:01.477000,1.889,414.448,1.607,12551.05,10,2017-06-28 16:35:01.238670;
2017-06-28 20:35:04.200000,43.660300833333324,-79.39453533333334,103.08,24.6,194.27,4.96,1004.04,0.9,2017-06-28 20:35:11.430000,1.886,410.733,1.621,12581.405,10,2017-06-28 16:35:11.226545;
2017-06-28 20:35:14.200000,43.660591000000004,-79.39468216666667,102.51,24.6,182.54,4.56,1003.93,0.91,2017-06-28 20:35:21.382000,1.882,407.685,1.493,12582.796,10,2017-06-28 16:35:21.223884;
2017-06-28 20:35:24.300000,43.66074133333333,-79.39472599999999,106.89,24.66,171.7,1.84,1003.85,0.9,2017-06-28 20:35:31.336500,1.881,409.176,1.484,12591.648,10,2017-06-28 16:35:31.233227;
2017-06-28 20:35:34.300000,43.66075683333332,-79.39472700000002,111.91,24.7,167.39,1.6,1003.88,0.9,2017-06-28 20:35:41.291000,1.88,407.846,1.474,12723.079,10,2017-06-28 16:35:41.234287;
2017-06-28 20:35:44.300000,43.66076333333333,-79.39470433333335,107.94,24.66,166.04,1.42,1003.9,0.9,2017-06-28 20:35:51.243000,1.879,406.424,1.475,12765.959,10,2017-06-28 16:35:51.237384;
2017-06-28 20:35:54.300000,43.66076866666667,-79.39470383333335,107.73,24.81,163.23,1.38,1003.91,0.99,2017-06-28 20:36:01.196000,1.878,405.78,1.395,12740.113,10,2017-06-28 16:36:01.241350;
2017-06-28 20:36:04.250000,43.66077999999999,-79.39469583333332,106.87,24.9,192.34,1.09,1003.92,1.4,2017-06-28 20:36:11.151000,1.88,405.274,1.405,12858.184,10,2017-06-28 16:36:11.224640;
2017-06-28 20:36:14.250000,43.660790500000004,-79.39468616666666,105.23,25.0,158.94,0.9,1003.86,0.99,2017-06-28 20:36:21.103500,1.879,405.044,1.42,12910.35,10,2017-06-28 16:36:21.243381;
2017-06-28 20:36:24.300000,43.660788666666676,-79.39468649999999,104.8,25.03,180.18,0.69,1003.89,1.03,2017-06-28 20:36:31.056000,1.879,404.606,1.427,12927.638,10,2017-06-28 16:36:31.250367;
2017-06-28 20:36:34.300000,43.66078633333332,-79.39469133333331,104.64,25.1,146.92,1.18,1003.9,0.9,2017-06-28 20:36:41.011000,1.878,404.198,1.336,13013.056,10,2017-06-28 16:36:41.242642;
2017-06-28 20:36:44.250000,43.660782499999996,-79.39469549999998,104.98,25.19,155.46,1.2,1003.91,0.92,2017-06-28 20:36:50.964000,1.878,404.359,1.45,13009.445,10,2017-06-28 16:36:51.249501;
2017-06-28 20:36:54.250000,43.660779166666664,-79.39469349999999,105.15,25.07,165.71,2.25,1003.92,0.91,2017-06-28 20:37:00.916500,1.878,404.389,1.34,13012.92,10,2017-06-28 16:37:01.244713;
2017-06-28 20:37:04.300000,43.66078233333333,-79.39469816666667,105.67,25.12,192.95,1.2,1003.91,0.9,2017-06-28 20:37:10.870500,1.879,403.783,1.515,13032.142,10,2017-06-28 16:37:11.249971;
2017-06-28 20:37:13.800000,43.660938888888886,-79.39479055555555,105.044,25.2,158.689,4.422,1003.867,0.9,2017-06-28 20:37:20.824000,1.879,407.732,1.507,13002.464,10,2017-06-28 16:37:20.249062;
2017-06-28 20:37:23.300000,43.661167666666664,-79.3945775,104.62,25.25,229.81,4.53,1003.85,0.9,2017-06-28 20:37:30.778000,1.877,413.392,1.525,12965.779,10,2017-06-28 16:37:30.258627;
2017-06-28 20:37:33.300000,43.66124666666666,-79.39428699999999,106.48,25.29,252.32,5.87,1003.87,0.9,2017-06-28 20:37:40.731500,1.877,414.8,1.462,12938.374,10,2017-06-28 16:37:40.246614;
2017-06-28 20:37:43.300000,43.661479666666665,-79.39404166666667,108.61,25.07,212.37,9.53,1003.81,0.9,2017-06-28 20:37:50.684000,1.875,412.188,1.378,13044.928,10,2017-06-28 16:37:50.267780;
2017-06-28 20:37:53.300000,43.661827,-79.39416549999999,108.04,25.04,172.93,7.01,1003.71,0.95,2017-06-28 20:38:00.638000,1.874,411.671,1.32,12853.472,10,2017-06-28 16:38:00.254249;
2017-06-28 20:38:03.300000,43.662070666666665,-79.39426549999999,104.83,25.19,164.38,4.77,1003.57,0.95,2017-06-28 20:38:10.590000,1.873,415.826,1.334,12842.292,10,2017-06-28 16:38:10.253501;
2017-06-28 20:38:13.300000,43.662231,-79.39439616666667,105.72,25.28,145.07,3.35,1003.6,0.9,2017-06-28 20:38:20.544000,1.874,410.677,1.374,12846.215,10,2017-06-28 16:38:20.251564;
2017-06-28 20:40:08.300000,43.66382186363635,-79.39520193939397,106.451,25.034,163.552,5.578,1003.696,0.94,2017-06-28 20:40:15.575500,1.875,412.507,1.297,12776.43,10,2017-06-28 16:42:00.319103;
2017-06-28 20:42:03.300000,43.6653395,-79.397254,114.36,24.88,173.92,6.12,1003.38,0.9,2017-06-28 20:42:10.607000,1.879,415.636,1.234,12967.59,10,2017-06-28 16:42:10.295179;
2017-06-28 20:42:13.300000,43.66570816666667,-79.39744583333334,110.4,24.8,170.87,7.7,1003.25,0.9,2017-06-28 20:42:20.560000,1.88,412.8,1.249,13121.211,10,2017-06-28 16:42:20.292630;
2017-06-28 20:42:23.300000,43.666033500000005,-79.39750616666666,109.64,24.8,193.04,5.94,1003.16,0.91,2017-06-28 20:42:30.513000,1.883,427.165,1.279,13121.157,10,2017-06-28 16:42:30.302586;
2017-06-28 20:42:33.300000,43.666073499999996,-79.39746583333334,109.58,24.94,289.61,0.87,1003.08,0.97,2017-06-28 20:42:40.467000,1.882,419.875,1.302,13073.676,10,2017-06-28 16:42:40.286131;
2017-06-28 20:42:43.300000,43.666078,-79.39744333333333,109.68,25.0,85.98,0.84,1003.12,0.93,2017-06-28 20:42:50.421000,1.88,409.695,1.328,12985.789,10,2017-06-28 16:42:50.283685;
2017-06-28 20:42:53.300000,43.666119333333334,-79.39724783333334,111.37,25.0,247.08,4.75,1003.07,0.97,2017-06-28 20:43:00.374500,1.879,410.536,1.181,12956.282,10,2017-06-28 16:43:00.288820;
2017-06-28 20:43:03.300000,43.666190833333324,-79.396924,110.79,25.0,274.58,7.15,1003.08,0.99,2017-06-28 20:43:10.327000,1.876,409.796,1.157,12951.003,10,2017-06-28 16:43:10.297042;
2017-06-28 20:43:13.300000,43.666282,-79.39650933333333,109.59,24.85,259.16,9.62,1003.06,1.04,2017-06-28 20:43:20.280000,1.874,405.996,1.15,13082.845,10,2017-06-28 16:43:20.309894;
2017-06-28 20:43:23.300000,43.66641216666667,-79.39610533333334,111.28,24.7,245.77,8.37,1003.05,0.99,2017-06-28 20:43:30.234000,1.874,406.993,1.178,13121.848,10,2017-06-28 16:43:30.297170;
2017-06-28 20:43:33.300000,43.666580499999995,-79.39598366666667,109.9,24.89,159.48,2.83,1003.01,1.04,2017-06-28 20:43:40.187000,1.874,403.859,1.132,12883.248,10,2017-06-28 16:43:40.287800;
2017-06-28 20:43:43.300000,43.66663183333334,-79.39597233333333,100.93,25.0,185.42,0.86,1003.04,1.04,2017-06-28 20:43:50.141000,1.873,403.627,1.163,12831.606,10,2017-06-28 16:43:50.294918;
2017-06-28 20:43:53.300000,43.66660816666666,-79.39598266666665,112.02,25.0,189.86,1.32,1003.14,1.01,2017-06-28 20:44:00.094000,1.874,404.39,1.178,12861.256,10,2017-06-28 16:44:00.283400;
2017-06-28 20:44:03.300000,43.666598666666665,-79.39595466666665,113.2,24.89,189.28,2.13,1003.12,1.01,2017-06-28 20:44:10.047000,1.872,403.737,1.096,12832.145,10,2017-06-28 16:44:10.299508;
2017-06-28 20:44:13.300000,43.666570833333324,-79.395952,118.61,24.87,223.0,1.56,1003.1,0.97,2017-06-28 20:44:20.001000,1.872,403.252,1.064,12769.846,10,2017-06-28 16:44:20.301091;
2017-06-28 20:44:23.300000,43.666569499999994,-79.39594783333334,117.99,24.72,262.52,2.24,1003.01,1.08,2017-06-28 20:44:29.954000,1.873,402.935,1.079,12759.079,10,2017-06-28 16:44:30.301437;
2017-06-28 20:44:33.300000,43.66655700000001,-79.39597116666667,117.26,24.74,288.9,2.02,1003.01,1.3,2017-06-28 20:44:39.908500,1.875,402.002,1.01,12793.576,10,2017-06-28 16:44:40.305345;
2017-06-28 20:44:43.300000,43.66654150000001,-79.39597116666667,118.61,24.73,218.82,1.45,1003.02,1.04,2017-06-28 20:44:49.862000,1.874,401.563,1.058,12849.556,10,2017-06-28 16:44:50.315046;
2017-06-28 20:44:52.800000,43.6665224074074,-79.39597611111111,120.644,24.956,287.044,1.244,1003.044,1.033,2017-06-28 20:44:59.815500,1.873,401.346,1.005,12850.813,10,2017-06-28 16:44:59.320947;
2017-06-28 20:45:02.300000,43.66652483333333,-79.39596966666667,118.55,25.01,220.44,1.02,1003.06,1.0,2017-06-28 20:45:09.769000,1.872,401.566,1.071,12878.407,10,2017-06-28 16:45:09.303391;
2017-06-28 20:45:12.300000,43.666516,-79.39596933333334,121.2,24.97,77.09,1.68,1003.07,1.0,2017-06-28 20:45:19.722000,1.873,402.648,1.093,12893.735,10,2017-06-28 16:45:19.310877;
2017-06-28 20:46:26.300000,43.666463454106314,-79.39599550724635,118.326,25.319,143.404,1.264,1003.114,1.006,2017-06-28 20:47:37.304000,1.875,400.852,1.01,13150.463,10,2017-06-28 16:47:37.346314;
2017-06-28 20:47:40.300000,43.666228333333336,-79.39641933333334,124.26,25.5,223.4,0.72,1003.1,1.0,2017-06-28 20:47:47.258000,1.878,402.704,1.051,13162.12,10,2017-06-28 16:47:47.331293;
2017-06-28 20:47:50.300000,43.666203,-79.39658349999999,127.87,25.54,240.05,0.75,1003.12,1.0,2017-06-28 20:47:57.211000,1.88,405.592,1.018,13221.861,10,2017-06-28 16:47:57.315277;
2017-06-28 20:48:00.300000,43.66619083333334,-79.39668850000001,127.33,25.51,93.48,2.54,1003.13,0.97,2017-06-28 20:48:07.164500,1.88,404.367,1.1,13467.748,10,2017-06-28 16:48:07.330672;
2017-06-28 20:48:10.300000,43.66621566666667,-79.39676133333334,112.41,25.18,129.78,3.7,1003.1,0.91,2017-06-28 20:48:17.118500,1.88,402.978,1.143,13564.695,10,2017-06-28 16:48:17.334431;
2017-06-28 20:48:20.300000,43.66618416666667,-79.39680549999999,106.56,25.01,168.36,2.97,1003.05,1.21,2017-06-28 20:48:27.072000,1.881,403.226,1.119,13441.821,10,2017-06-28 16:48:27.331354;
2017-06-28 20:48:30.300000,43.666169833333335,-79.3968545,104.53,25.0,154.56,2.53,1002.97,1.07,2017-06-28 20:48:37.025000,1.881,403.063,1.117,13227.247,10,2017-06-28 16:48:37.342213;
2017-06-28 20:48:40.300000,43.66615866666666,-79.39688833333332,102.51,25.09,168.84,1.77,1002.99,0.97,2017-06-28 20:48:46.978000,1.881,402.732,1.051,13174.627,10,2017-06-28 16:48:47.333504;
2017-06-28 20:48:50.300000,43.66617983333334,-79.39689499999999,95.98,25.23,145.42,0.35,1002.98,1.16,2017-06-28 20:48:56.932000,1.882,402.398,1.02,13179.904,10,2017-06-28 16:48:57.333972;
2017-06-28 20:49:00.300000,43.666157,-79.39693050000001,92.93,25.3,218.55,0.23,1003.01,1.05,2017-06-28 20:49:06.885000,1.881,410.822,1.038,13200.605,10,2017-06-28 16:49:07.330181;
2017-06-28 20:49:10.300000,43.66611566666667,-79.39695850000001,96.43,25.1,102.62,3.65,1002.99,0.99,2017-06-28 20:49:16.838500,1.881,426.097,1.072,13282.636,10,2017-06-28 16:49:17.341500;
2017-06-28 20:49:20.300000,43.666126,-79.39696516666667,93.94,24.8,127.6,4.56,1002.98,1.04,2017-06-28 20:49:26.792000,1.877,410.623,1.042,13350.157,10,2017-06-28 16:49:27.325276;
2017-06-28 20:49:30.300000,43.66615466666667,-79.39696050000002,89.35,24.69,147.81,2.83,1002.96,1.01,2017-06-28 20:49:36.745000,1.878,403.169,1.012,13315.923,10,2017-06-28 16:49:37.338583;
2017-06-28 20:49:40.300000,43.666169666666676,-79.39695500000002,87.68,24.64,173.78,3.65,1002.96,1.12,2017-06-28 20:49:46.699000,1.878,401.824,1.096,13219.879,10,2017-06-28 16:49:47.343254;
2017-06-28 20:49:50.300000,43.666184333333334,-79.39696416666668,86.44,24.63,184.29,2.02,1002.94,1.0,2017-06-28 20:49:56.652000,1.879,405.585,1.052,13179.356,10,2017-06-28 16:49:57.334047;
2017-06-28 20:50:00.300000,43.66618950000001,-79.39698033333332,86.89,24.79,256.45,1.37,1002.97,0.94,2017-06-28 20:50:06.606000,1.88,405.346,1.032,13153.491,10,2017-06-28 16:50:07.332687;
2017-06-28 20:50:10.300000,43.66619300000001,-79.39699,87.09,24.74,198.58,1.93,1002.98,1.05,2017-06-28 20:50:16.560000,1.881,403.708,1.055,13171.306,10,2017-06-28 16:50:17.339628;
2017-06-28 20:50:20.300000,43.66619183333334,-79.39701333333333,86.85,24.55,168.05,4.62,1002.98,1.07,2017-06-28 20:50:26.513000,1.879,403.176,1.055,13149.957,10,2017-06-28 16:50:27.342755;
2017-06-28 20:50:30.300000,43.666196833333345,-79.39701749999999,89.01,24.17,167.79,4.61,1002.94,0.98,2017-06-28 20:50:36.466000,1.881,402.204,1.046,13229.233,10,2017-06-28 16:50:37.335474;
2017-06-28 20:50:39.800000,43.66619722222222,-79.39702722222222,92.211,24.3,167.856,2.711,1002.911,0.922,2017-06-28 20:50:46.420000,1.882,402.474,1.022,13172.57,10,2017-06-28 16:50:46.346973;
2017-06-28 20:50:49.300000,43.666204833333325,-79.39702216666667,93.72,24.43,196.07,2.31,1002.97,1.13,2017-06-28 20:50:56.373500,1.882,402.146,1.053,13208.499,10,2017-06-28 16:50:56.336152;
2017-06-28 20:50:59.300000,43.66620999999999,-79.39702199999999,94.72,24.59,278.29,1.76,1003.01,1.26,2017-06-28 20:51:06.326500,1.882,404.674,1.071,13252.572,10,2017-06-28 16:51:06.349848;
2017-06-28 20:51:09.250000,43.66622,-79.3970175,95.5,24.6,297.11,2.02,1003.01,1.15,2017-06-28 20:51:16.281000,1.883,409.283,1.127,13268.919,10,2017-06-28 16:51:16.345790;
2017-06-28 20:51:19.300000,43.666219500000004,-79.397017,97.95,24.6,215.34,1.69,1003.02,0.93,2017-06-28 20:51:26.233000,1.884,410.446,1.063,13239.261,10,2017-06-28 16:51:26.358532;
2017-06-28 20:51:29.300000,43.666221,-79.39701083333335,98.62,24.54,208.7,2.1,1003.0,0.99,2017-06-28 20:51:36.186000,1.885,408.417,1.012,13197.619,10,2017-06-28 16:51:36.346993;
2017-06-28 20:51:39.300000,43.666228999999994,-79.39699183333332,98.83,24.5,223.09,2.63,1002.98,0.93,2017-06-28 20:51:46.140000,1.885,407.158,1.054,13228.147,10,2017-06-28 16:51:46.346200;
2017-06-28 20:51:49.300000,43.666239833333336,-79.39698116666666,97.62,24.5,212.33,2.81,1003.0,0.97,2017-06-28 20:51:56.094000,1.884,405.453,1.071,13235.084,10,2017-06-28 16:51:56.363002;
2017-06-28 20:51:59.300000,43.66624816666666,-79.396975,96.33,24.5,168.21,2.19,1003.0,1.11,2017-06-28 20:52:06.046000,1.884,403.991,0.994,13311.579,10,2017-06-28 16:52:06.354813;
2017-06-28 20:52:09.250000,43.666249,-79.39697083333334,95.99,24.4,152.99,2.0,1003.02,1.08,2017-06-28 20:52:16.001000,1.884,402.012,1.097,13583.213,10,2017-06-28 16:52:16.363164;
2017-06-28 20:52:19.300000,43.666254499999994,-79.39696350000001,96.46,24.33,141.8,3.41,1003.02,0.95,2017-06-28 20:52:25.955000,1.885,402.051,1.119,13734.538,10,2017-06-28 16:52:26.350207;
2017-06-28 20:52:29.300000,43.66625683333333,-79.39695216666664,95.18,24.06,151.46,3.81,1003.01,1.0,2017-06-28 20:52:35.907000,1.894,404.928,1.081,13700.638,10,2017-06-28 16:52:36.365640;
2017-06-28 20:52:39.300000,43.66625633333333,-79.39695916666668,95.05,23.93,149.91,4.69,1002.97,1.01,2017-06-28 20:52:45.860000,1.896,405.566,1.084,13608.252,10,2017-06-28 16:52:46.352262;
2017-06-28 20:52:49.300000,43.666254833333326,-79.39696350000001,95.04,23.53,144.71,8.49,1002.92,1.03,2017-06-28 20:52:55.814500,1.897,405.898,1.095,13584.363,10,2017-06-28 16:52:56.367137;
2017-06-28 20:52:59.300000,43.66625433333333,-79.39695983333334,94.17,23.31,146.47,7.14,1002.88,1.01,2017-06-28 20:53:05.767000,1.901,407.639,1.132,13466.093,10,2017-06-28 16:53:06.361485;
2017-06-28 20:53:09.300000,43.66625716666666,-79.39697216666667,93.6,23.48,149.38,4.67,1002.86,1.36,2017-06-28 20:53:15.720000,1.902,408.38,1.15,13385.59,10,2017-06-28 16:53:16.362137;
2017-06-28 20:53:19.300000,43.666265333333335,-79.39697266666667,93.26,23.76,133.26,2.7,1002.93,1.3,2017-06-28 20:53:25.674000,1.9,408.187,1.115,13331.559,10,2017-06-28 16:53:26.363418;
2017-06-28 20:53:29.300000,43.666266500000006,-79.39696316666668,92.8,23.87,123.56,1.91,1003.0,1.0,2017-06-28 20:53:35.628000,1.902,408.496,1.206,13401.609,10,2017-06-28 16:53:36.364400;
2017-06-28 20:53:39.300000,43.6662845,-79.39689366666667,94.69,24.0,109.01,1.68,1003.0,1.0,2017-06-28 20:53:45.581500,1.901,409.042,1.215,13430.61,10,2017-06-28 16:53:46.368250;
2017-06-28 20:53:49.300000,43.66630549999999,-79.396761,103.21,24.03,167.91,1.48,1003.01,1.05,2017-06-28 20:53:55.535000,1.899,410.1,1.452,13506.667,10,2017-06-28 16:53:56.363276;
2017-06-28 20:53:59.300000,43.66624983333334,-79.39674366666668,112.76,24.1,120.86,1.29,1002.99,0.94,2017-06-28 20:54:05.488500,1.894,408.471,1.369,13524.613,10,2017-06-28 16:54:06.371780;
2017-06-28 20:54:09.300000,43.6662215,-79.39662766666666,118.18,24.18,177.3,3.03,1003.03,0.97,2017-06-28 20:54:15.441000,1.894,407.423,1.316,13565.283,10,2017-06-28 16:54:16.377851;
2017-06-28 20:54:18.800000,43.66626185185185,-79.3963375925926,122.0,24.211,264.156,4.889,1003.022,0.978,2017-06-28 20:54:25.394500,1.893,409.85,1.352,13597.377,10,2017-06-28 16:54:25.378594;
2017-06-28 20:54:28.300000,43.66640816666667,-79.39607266666665,113.63,24.3,244.36,4.36,1003.14,1.0,2017-06-28 20:54:35.348000,1.895,410.055,1.292,13651.986,10,2017-06-28 16:54:35.366947;
2017-06-28 20:54:38.300000,43.66655066666667,-79.3959885,113.06,24.36,161.38,2.38,1003.12,1.0,2017-06-28 20:54:45.301500,1.895,406.507,1.279,13902.58,10,2017-06-28 16:54:45.376966;
2017-06-28 20:54:48.300000,43.66653316666667,-79.39595600000001,109.8,24.33,156.01,4.17,1003.19,1.0,2017-06-28 20:54:55.256000,1.894,405.524,1.25,13984.096,10,2017-06-28 16:54:55.380609;
2017-06-28 20:54:58.300000,43.666603166666675,-79.395752,108.56,24.3,243.11,1.46,1003.29,1.0,2017-06-28 20:55:05.209500,1.894,404.992,1.262,14038.736,10,2017-06-28 16:55:05.376947;
2017-06-28 20:55:08.300000,43.66676033333333,-79.39556516666667,110.73,24.3,249.42,1.75,1003.28,1.05,2017-06-28 20:55:15.162000,1.893,406.101,1.322,13965.721,10,2017-06-28 16:55:15.376820;
2017-06-28 20:55:18.300000,43.66680933333333,-79.39543066666667,113.44,24.3,213.85,2.64,1003.39,1.0,2017-06-28 20:55:25.115500,1.894,405.39,1.33,14123.788,10,2017-06-28 16:55:25.377154;
2017-06-28 20:55:28.300000,43.666728666666664,-79.39533999999999,113.9,24.3,233.03,1.69,1003.42,1.0,2017-06-28 20:55:35.068000,1.894,405.854,1.261,14023.832,10,2017-06-28 16:55:35.391756;
2017-06-28 20:55:38.300000,43.666628,-79.39530583333334,112.27,24.3,279.03,1.6,1003.45,1.07,2017-06-28 20:55:45.022500,1.892,406.034,1.198,13823.53,10,2017-06-28 16:55:45.376976;
2017-06-28 20:55:48.300000,43.666525,-79.39524066666667,108.44,24.3,290.51,0.87,1003.5,1.0,2017-06-28 20:55:54.976000,1.892,405.058,1.258,13759.337,10,2017-06-28 16:55:55.384823;
2017-06-28 20:55:58.300000,43.66642683333333,-79.39519316666666,106.6,24.4,124.74,0.91,1003.52,1.0,2017-06-28 20:56:04.929500,1.892,404.527,1.244,13892.675,10,2017-06-28 16:56:05.383381;
2017-06-28 20:56:08.300000,43.6663295,-79.39514799999999,105.26,24.4,52.97,1.3,1003.53,1.0,2017-06-28 20:56:14.883500,1.893,406.7,1.326,14006.011,10,2017-06-28 16:56:15.390051;
2017-06-28 20:56:18.300000,43.66619916666667,-79.39512400000001,108.07,24.4,85.32,1.29,1003.6,1.0,2017-06-28 20:56:24.837000,1.893,405.904,1.3,14064.372,10,2017-06-28 16:56:25.380080;
2017-06-28 20:56:28.300000,43.66608733333333,-79.39509316666667,107.65,24.4,307.68,1.94,1003.55,1.0,2017-06-28 20:56:34.789500,1.893,407.828,1.247,14062.071,10,2017-06-28 16:56:35.392582;
2017-06-28 20:56:38.300000,43.665980000000005,-79.39506200000001,104.26,24.38,177.52,2.93,1003.5,1.01,2017-06-28 20:56:44.742500,1.892,408.159,1.264,14190.689,10,2017-06-28 16:56:45.377676;
2017-06-28 20:56:48.300000,43.665873999999995,-79.39505549999998,105.27,24.3,49.62,1.94,1003.5,1.01,2017-06-28 20:56:54.696500,1.891,406.162,1.271,14243.94,10,2017-06-28 16:56:55.390457;
2017-06-28 20:56:58.300000,43.66576366666667,-79.39506116666668,108.9,24.3,169.59,1.26,1003.53,1.0,2017-06-28 20:57:04.650000,1.892,406.967,1.257,14344.943,10,2017-06-28 16:57:05.379879;
2017-06-28 20:57:08.300000,43.66566033333333,-79.39505966666665,110.7,24.3,46.83,2.56,1003.51,1.0,2017-06-28 20:57:14.604000,1.892,409.882,1.315,14270.689,10,2017-06-28 16:57:15.391168;
2017-06-28 20:57:18.300000,43.665637999999994,-79.39505983333335,111.19,24.3,74.89,1.64,1003.49,1.0,2017-06-28 20:57:24.557000,1.893,407.198,1.373,14125.135,10,2017-06-28 16:57:25.394078;
2017-06-28 20:57:28.300000,43.665646999999986,-79.39506533333335,111.87,24.3,97.83,1.37,1003.56,1.0,2017-06-28 20:57:34.510000,1.893,406.442,1.303,14084.151,10,2017-06-28 16:57:35.390486;
2017-06-28 20:57:38.300000,43.6656415,-79.39507150000001,113.13,24.28,40.17,2.03,1003.5,1.0,2017-06-28 20:57:44.464000,1.892,406.27,1.322,14274.375,10,2017-06-28 16:57:45.399030;
2017-06-28 20:57:47.800000,43.66564388888888,-79.39507000000002,111.811,24.2,24.344,2.822,1003.456,1.0,2017-06-28 20:57:54.417500,1.89,407.341,1.258,14342.755,10,2017-06-28 16:57:54.392590;
2017-06-28 20:57:57.300000,43.665647833333324,-79.39507400000001,110.72,24.2,54.9,2.0,1003.47,1.0,2017-06-28 20:58:04.370000,1.889,406.583,1.27,14378.56,10,2017-06-28 16:58:04.397145;
2017-06-28 20:58:07.300000,43.66564883333332,-79.39508016666667,108.95,24.2,47.85,2.16,1003.48,1.07,2017-06-28 20:58:14.323500,1.894,406.881,1.28,14382.154,10,2017-06-28 16:58:14.395913;
2017-06-28 20:58:17.300000,43.66564283333333,-79.395087,107.21,24.2,65.73,1.53,1003.52,1.0,2017-06-28 20:58:24.277500,1.897,407.312,1.27,14521.429,10,2017-06-28 16:58:24.394332;
2017-06-28 20:58:27.300000,43.665636500000005,-79.39508000000001,108.14,24.16,72.57,1.81,1003.55,1.0,2017-06-28 20:58:34.230500,1.894,407.387,1.237,14543.205,10,2017-06-28 16:58:34.408986;
2017-06-28 20:58:37.350000,43.665630500000006,-79.39506600000001,109.01,24.1,53.27,2.06,1003.53,1.0,2017-06-28 20:58:44.185000,1.894,407.924,1.313,14579.551,10,2017-06-28 16:58:44.410162;
2017-06-28 20:58:47.350000,43.665631000000005,-79.39505649999998,109.18,24.07,51.68,2.31,1003.48,1.0,2017-06-28 20:58:54.138000,1.89,406.515,1.244,14739.714,10,2017-06-28 16:58:54.410683;
2017-06-28 20:58:57.350000,43.66563433333334,-79.39504899999999,109.63,24.0,78.04,2.23,1003.5,1.0,2017-06-28 20:59:04.090500,1.889,406.045,1.32,14608.482,10,2017-06-28 16:59:04.414650;
2017-06-28 20:59:07.400000,43.66563566666667,-79.39504966666665,109.92,24.04,127.68,1.24,1003.6,1.0,2017-06-28 20:59:14.043000,1.893,406.047,1.267,14403.485,10,2017-06-28 16:59:14.411974;
2017-06-28 20:59:17.400000,43.6656095,-79.39502383333334,110.34,24.04,68.35,2.33,1003.56,1.0,2017-06-28 20:59:23.997000,1.891,408.339,1.247,14503.682,10,2017-06-28 16:59:24.413073;
